Subscriber_ID,Subscriber_name,Subscriber_phone,Subscriber_email,Subscriber_address,Subscriber_type,Subscriber_registration_date,Subscriber_network_name,Subscriber_network_ID,Subscriber_expiry_date,Associated_NID_NUM,Subscriber_user_gender,Subscriber_user_age,Subscriber_user_age_group,Region,City,Subscriber_registration_date_ID,Subscriber_expiry_date_Foreign_ID
343692b2-f2b4-48bb-a37a-895c11683038,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
2d164872-a4c5-48ff-9951-33752fd7554a,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
816d7148-639b-4345-a2c2-60e79973a04d,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
a938aff7-8b44-4070-90ee-28183fc55252,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
bb14d0b7-d283-402d-899b-4725b50a22c7,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
305990aa-bd6b-425f-a615-3bd9b2cc57e8,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
6b8d355d-8100-4158-a201-dc78c92aa525,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
57dccf5f-3e73-4ba3-99ec-5df75702eee6,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
8f865396-4970-4ca2-aa68-1d54df77390b,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
288dd4fd-157c-4b5f-9545-3d956a534eb1,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
1f64188d-6281-49e8-8ed6-4de79314287c,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
471a0021-4bd0-4d12-8c0d-34c3109d12d8,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
112e3e92-8ca5-49c3-a626-875ac24453bd,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
32bc425b-168b-40cc-be54-7f7033e4ad2e,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
e19c6397-04d7-41b8-a5f6-fac5d00f4359,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
c9204d53-09c5-4121-9310-7e428b9d2bdf,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
8c860b0e-14f8-4a14-8798-cfe1b396a11e,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
71d23ac9-43bf-40fd-bfc2-2f375a9a3c72,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
92158444-372a-435a-8d73-8719d21c9bee,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
6c8d8db6-7850-45ac-90b3-14059f1ca592,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
67fb4e87-462f-4c1b-9255-8c4fe282be59,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
275a95f9-4096-4ff9-9793-7e53726c90e7,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
0cea35c0-4af3-41b7-8198-c853effb8f20,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
4108e839-9463-42e2-b6c0-df14fc9aa5d1,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
857e958b-f3f4-43b8-8347-60df07ac7740,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
f8f35079-9789-4633-82f7-7555621ef5e9,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
2af142e4-0e60-43c0-959e-b15200d0b2c5,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
19001b81-3b4e-4ced-a7ca-21b3fccc3d85,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
d66a20ae-5bf4-4656-ba42-c7cfdaa3872e,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
8c93fa2b-e6a1-485d-819f-1ac6fc1f4eec,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
88f9d506-ed37-48c3-953f-8c4e451ea046,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
e24922dc-6fd6-4918-8926-10dab7f498e7,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
e6487a52-4807-415d-8e01-9ec89d2265f6,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
1d8cf6fe-9f24-4380-8790-f1a459680982,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
0461f887-eb67-49fc-b44a-a09b07cbc2c5,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
b5e0bf42-5e1e-4626-b89b-b5da80e78283,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
2f9a12c7-ebf5-46b2-8438-b276b06b33b3,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
d25fc234-a357-458f-a702-b40f3b2bf2af,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
77cd8410-5406-4c98-b9d4-e57699282448,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
05fd220f-b4e4-4cdb-96bb-d24d0c5d95c9,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
b1c6048b-e0fb-4359-95ff-ffa9ff5769b9,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
12f31461-e86f-47a8-a94e-bde7fdfbf840,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
4cb45c4e-c573-4e9a-a012-a8797f7423e4,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
1242783b-1004-4a12-9984-130138f6bc8c,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
1c634f92-4f31-4769-83db-c11d046b4c37,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
3c1c2d67-7ddc-4b0b-a5df-75c108bb5223,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
3419691f-6157-40ff-b0cd-5f28be3b1552,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
dbf4ad6f-d057-4401-a092-16d4a3c984ff,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
4ee761cc-0b87-4449-b37a-2595becf0b95,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
7f42b28b-9b86-44bf-9418-b6e8efe6e1f7,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
19dbc019-d52e-4d0e-820f-6802dbdd6898,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ff4c3783-ed5c-49cd-b5f3-06f384971856,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ad2ce95c-cdac-473d-a64b-1e132ae615ba,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
dbd5e50d-9809-47cd-9e4a-1f48bb4fceae,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
92cf79f1-407c-4596-bd90-2520bd157ab8,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
